CoreID,Sample,Red,Green,Blue,l,a,b
ENCANYISSADA1a,749.089,102,85,71,65.317,3.497,9.517
ENCANYISSADA1a,749.159,104,84,69,65.168,4.486,10.49
ENCANYISSADA1a,749.229,114,98,82,69.09,2.37,9.594
ENCANYISSADA1a,749.3,113,99,86,69.281,2.293,7.751
ENCANYISSADA1a,749.37,111,97,86,68.722,2.782,6.798
ENCANYISSADA1a,749.44,116,100,86,69.656,2.788,8.391
ENCANYISSADA1a,749.51,119,102,86,70.251,2.672,9.406
ENCANYISSADA1a,749.58,113,96,80,68.573,2.777,9.824
ENCANYISSADA1a,749.65,103,86,71,65.621,3.226,10.035
ENCANYISSADA1a,749.72,102,86,71,65.567,2.824,9.942
ENCANYISSADA1a,749.79,104,88,72,66.173,2.539,10.37
ENCANYISSADA1a,749.86,109,92,73,67.406,2.145,11.875
ENCANYISSADA1a,749.93,108,89,72,66.629,3.459,11.15
ENCANYISSADA1a,750,112,93,76,67.807,3.364,10.8
ENCANYISSADA1a,750.07,107,89,75,66.586,3.787,9.299
ENCANYISSADA1a,750.14,106,88,75,66.289,4.055,8.793
ENCANYISSADA1a,750.21,113,95,80,68.34,3.403,9.429
ENCANYISSADA1a,750.28,112,94,77,68.046,2.962,10.629
ENCANYISSADA1a,750.35,113,96,78,68.566,2.318,10.943
ENCANYISSADA1a,750.42,116,95,76,68.479,3.608,11.946
ENCANYISSADA1a,750.49,120,97,76,69.14,3.845,13.074
ENCANYISSADA1a,750.56,115,94,73,68.186,3.17,13.207
ENCANYISSADA1a,750.63,100,84,66,64.939,2.114,11.975
ENCANYISSADA1a,750.7,91,76,62,62.322,2.887,10.114
ENCANYISSADA1a,750.771,87,72,59,60.972,3.264,9.837
ENCANYISSADA1a,750.841,87,73,60,61.255,2.788,9.636
ENCANYISSADA1a,750.911,85,72,59,60.851,2.359,9.628
ENCANYISSADA1a,750.981,84,71,57,60.5,2.099,10.417
ENCANYISSADA1a,751.051,85,72,58,60.847,2.08,10.311
ENCANYISSADA1a,751.121,86,73,59,61.191,2.062,10.207
ENCANYISSADA1a,751.191,87,73,60,61.255,2.788,9.636
ENCANYISSADA1a,751.261,86,71,56,60.619,2.735,11.327
ENCANYISSADA1a,751.331,91,75,60,62.044,3.081,10.982
ENCANYISSADA1a,751.401,102,85,70,65.314,3.25,10.12
ENCANYISSADA1a,751.471,106,88,73,66.282,3.573,9.961
ENCANYISSADA1a,751.541,117,98,83,69.241,3.704,9.308
ENCANYISSADA1a,751.611,116,99,84,69.423,2.948,9.071
ENCANYISSADA1a,751.681,108,90,74,66.878,3.284,10.383
ENCANYISSADA1a,751.751,106,87,71,66.03,3.752,10.733
ENCANYISSADA1a,751.821,106,90,74,66.773,2.503,10.202
ENCANYISSADA1a,751.891,104,89,74,66.424,2.367,9.608
ENCANYISSADA1a,751.961,100,85,71,65.208,2.687,9.329
