CoreID,Sample,Red,Green,Blue,l,a,b
PANISSOS_BIS_a,245.587,148,111,87,73.535,7.54,14.489
PANISSOS_BIS_a,245.657,148,111,88,73.538,7.74,13.967
PANISSOS_BIS_a,245.727,147,111,89,73.496,7.617,13.371
PANISSOS_BIS_a,245.797,148,111,87,73.535,7.54,14.489
PANISSOS_BIS_a,245.867,148,111,88,73.538,7.74,13.967
PANISSOS_BIS_a,245.937,149,111,87,73.58,7.862,14.566
PANISSOS_BIS_a,246.007,146,110,85,73.232,7.056,15.038
PANISSOS_BIS_a,246.077,146,109,83,73.018,7.22,15.757
PANISSOS_BIS_a,246.147,146,109,86,73.026,7.826,14.153
PANISSOS_BIS_a,246.217,149,110,87,73.373,8.428,14.214
PANISSOS_BIS_a,246.287,149,110,87,73.373,8.428,14.214
PANISSOS_BIS_a,246.358,147,109,85,73.069,7.95,14.762
PANISSOS_BIS_a,246.428,146,108,85,72.814,8.197,14.327
PANISSOS_BIS_a,246.498,142,104,80,71.764,8.181,15.28
PANISSOS_BIS_a,246.568,145,105,79,72.115,8.384,16.441
PANISSOS_BIS_a,246.638,144,105,79,72.069,8.053,16.362
PANISSOS_BIS_a,246.708,146,106,80,72.377,8.336,16.326
PANISSOS_BIS_a,246.778,143,104,79,71.808,8.307,15.917
PANISSOS_BIS_a,246.848,145,108,84,72.765,7.668,14.783
PANISSOS_BIS_a,246.918,144,108,83,72.717,7.136,15.243
PANISSOS_BIS_a,246.988,142,105,81,71.981,7.801,15.093
PANISSOS_BIS_a,247.058,145,107,81,72.546,7.632,16.054
PANISSOS_BIS_a,247.128,143,104,79,71.808,8.307,15.917
PANISSOS_BIS_a,247.198,140,102,78,71.231,8.278,15.501
PANISSOS_BIS_a,247.268,142,105,81,71.981,7.801,15.093
PANISSOS_BIS_a,247.338,150,111,87,73.625,8.183,14.643
PANISSOS_BIS_a,247.408,157,117,91,75.162,7.849,15.177
PANISSOS_BIS_a,247.478,160,119,93,75.693,8.075,15.063
PANISSOS_BIS_a,247.548,161,121,94,76.131,7.5,15.303
PANISSOS_BIS_a,247.618,157,117,92,75.164,8.042,14.67
PANISSOS_BIS_a,247.688,157,117,92,75.164,8.042,14.67
PANISSOS_BIS_a,247.758,161,121,95,76.133,7.689,14.807
PANISSOS_BIS_a,247.829,164,122,95,76.455,8.068,15.356
PANISSOS_BIS_a,247.899,166,123,96,76.735,8.328,15.336
PANISSOS_BIS_a,247.969,164,124,97,76.846,7.388,15.03
PANISSOS_BIS_a,248.039,165,124,97,76.888,7.689,15.102
PANISSOS_BIS_a,248.109,166,124,96,76.927,7.803,15.663
PANISSOS_BIS_a,248.179,166,124,98,76.932,8.173,14.688
PANISSOS_BIS_a,248.249,166,125,98,77.124,7.651,15.013
PANISSOS_BIS_a,248.319,163,122,95,76.413,7.766,15.283
PANISSOS_BIS_a,248.389,158,120,94,75.807,7.114,14.75
PANISSOS_BIS_a,248.459,157,117,93,75.167,8.234,14.166
PANISSOS_BIS_a,248.529,161,120,94,75.935,8.034,14.971
PANISSOS_BIS_a,248.599,164,122,96,76.457,8.255,14.863
PANISSOS_BIS_a,248.669,163,123,96,76.609,7.425,15.12
PANISSOS_BIS_a,248.739,162,122,94,76.368,7.274,15.707
PANISSOS_BIS_a,248.809,160,120,94,75.893,7.728,14.897
PANISSOS_BIS_a,248.879,161,122,95,76.329,7.158,15.138
PANISSOS_BIS_a,248.949,160,121,96,76.094,7.573,14.241
PANISSOS_BIS_a,249.019,162,122,95,76.371,7.462,15.211
PANISSOS_BIS_a,249.089,162,123,96,76.567,7.122,15.047
PANISSOS_BIS_a,249.159,156,119,94,75.524,7.032,14.268
PANISSOS_BIS_a,249.229,155,118,94,75.283,7.262,13.856
PANISSOS_BIS_a,249.3,154,116,93,74.837,7.847,13.602
PANISSOS_BIS_a,249.37,158,119,94,75.61,7.651,14.415
PANISSOS_BIS_a,249.44,157,118,94,75.369,7.882,14.005
PANISSOS_BIS_a,249.51,159,119,93,75.65,7.768,14.989
PANISSOS_BIS_a,249.58,159,120,94,75.85,7.422,14.824
PANISSOS_BIS_a,249.65,158,118,93,75.409,8,14.579
PANISSOS_BIS_a,249.72,158,119,92,75.605,7.269,15.418
PANISSOS_BIS_a,249.79,158,118,92,75.407,7.808,15.082
PANISSOS_BIS_a,249.86,157,117,91,75.162,7.849,15.177
PANISSOS_BIS_a,249.93,156,117,91,75.119,7.538,15.102
PANISSOS_BIS_a,250,159,119,92,75.648,7.577,15.492
PANISSOS_BIS_a,250.07,158,119,94,75.61,7.651,14.415
PANISSOS_BIS_a,250.14,159,121,94,76.046,6.888,15.157
PANISSOS_BIS_a,250.21,161,121,95,76.133,7.689,14.807
PANISSOS_BIS_a,250.28,158,119,94,75.61,7.651,14.415
PANISSOS_BIS_a,250.35,158,119,92,75.605,7.269,15.418
PANISSOS_BIS_a,250.42,157,118,93,75.366,7.691,14.505
PANISSOS_BIS_a,250.49,158,119,94,75.61,7.651,14.415
PANISSOS_BIS_a,250.56,156,117,91,75.119,7.538,15.102
PANISSOS_BIS_a,250.63,154,115,89,74.624,7.618,15.295
PANISSOS_BIS_a,250.7,156,116,90,74.916,7.89,15.273
PANISSOS_BIS_a,250.771,153,114,88,74.375,7.659,15.394
PANISSOS_BIS_a,250.841,153,113,88,74.172,8.214,15.048
PANISSOS_BIS_a,250.911,157,116,89,74.956,8.009,15.862
PANISSOS_BIS_a,250.981,157,116,89,74.956,8.009,15.862
PANISSOS_BIS_a,251.051,156,114,86,74.502,8.214,16.669
PANISSOS_BIS_a,251.121,157,115,86,74.747,7.976,17.088
PANISSOS_BIS_a,251.191,159,118,89,75.442,7.543,16.688
PANISSOS_BIS_a,251.261,160,118,88,75.482,7.66,17.28
PANISSOS_BIS_a,251.331,159,118,89,75.442,7.543,16.688
PANISSOS_BIS_a,251.401,158,117,90,75.202,7.967,15.762
PANISSOS_BIS_a,251.471,158,117,89,75.2,7.775,16.276
PANISSOS_BIS_a,251.541,156,115,89,74.712,8.245,15.446
PANISSOS_BIS_a,251.611,157,116,89,74.956,8.009,15.862
PANISSOS_BIS_a,251.681,161,119,91,75.731,8.001,16.147
PANISSOS_BIS_a,251.751,159,119,91,75.645,7.386,15.999
PANISSOS_BIS_a,251.821,160,120,94,75.893,7.728,14.897
PANISSOS_BIS_a,251.891,159,119,94,75.653,7.959,14.489
PANISSOS_BIS_a,251.961,157,118,93,75.366,7.691,14.505
PANISSOS_BIS_a,252.031,155,118,93,75.28,7.069,14.356
PANISSOS_BIS_a,252.101,152,115,93,74.547,7.769,13.108
PANISSOS_BIS_a,252.171,156,119,93,75.522,6.84,14.767
PANISSOS_BIS_a,252.242,156,120,95,75.725,6.687,14.107
PANISSOS_BIS_a,252.312,155,118,95,75.285,7.455,13.36
PANISSOS_BIS_a,252.382,153,116,93,74.793,7.533,13.527
PANISSOS_BIS_a,252.452,150,113,91,74.047,7.853,13.276
PANISSOS_BIS_a,252.522,151,114,93,74.301,8.007,12.688
PANISSOS_BIS_a,252.592,150,113,91,74.047,7.853,13.276
PANISSOS_BIS_a,252.662,150,113,90,74.044,7.656,13.786
PANISSOS_BIS_a,252.732,152,115,92,74.545,7.574,13.612
PANISSOS_BIS_a,252.802,149,115,92,74.413,6.622,13.385
PANISSOS_BIS_a,252.872,149,113,91,74.003,7.534,13.199
PANISSOS_BIS_a,252.942,149,113,92,74.005,7.732,12.692
PANISSOS_BIS_a,253.012,150,113,91,74.047,7.853,13.276
PANISSOS_BIS_a,253.082,151,116,92,74.703,6.708,13.879
PANISSOS_BIS_a,253.152,149,115,94,74.418,7.016,12.382
PANISSOS_BIS_a,253.222,147,114,93,74.124,6.734,12.383
PANISSOS_BIS_a,253.292,147,113,92,73.917,7.092,12.539
PANISSOS_BIS_a,253.362,148,114,93,74.168,7.054,12.46
PANISSOS_BIS_a,253.432,147,112,92,73.711,7.652,12.19
PANISSOS_BIS_a,253.502,148,113,92,73.961,7.413,12.616
PANISSOS_BIS_a,253.572,146,110,91,73.249,8.262,11.915
PANISSOS_BIS_a,253.642,148,112,92,73.756,7.973,12.267
PANISSOS_BIS_a,253.713,151,114,92,74.298,7.811,13.191
PANISSOS_BIS_a,253.783,153,116,94,74.796,7.728,13.027
PANISSOS_BIS_a,253.853,156,118,96,75.331,7.957,12.942
PANISSOS_BIS_a,253.923,156,119,96,75.53,7.416,13.279
PANISSOS_BIS_a,253.993,155,118,95,75.285,7.455,13.36
PANISSOS_BIS_a,254.063,155,119,96,75.487,7.106,13.205
PANISSOS_BIS_a,254.133,153,116,95,74.798,7.922,12.531
PANISSOS_BIS_a,254.203,151,115,93,74.504,7.453,13.033
PANISSOS_BIS_a,254.273,151,115,93,74.504,7.453,13.033
PANISSOS_BIS_a,254.343,154,118,96,75.245,7.336,12.793
PANISSOS_BIS_a,254.413,151,116,94,74.708,7.099,12.876
PANISSOS_BIS_a,254.483,152,116,93,74.749,7.219,13.451
PANISSOS_BIS_a,254.553,152,116,93,74.749,7.219,13.451
PANISSOS_BIS_a,254.623,152,116,93,74.749,7.219,13.451
PANISSOS_BIS_a,254.693,155,117,93,75.081,7.612,14.017
PANISSOS_BIS_a,254.763,155,117,95,75.086,7.998,13.021
PANISSOS_BIS_a,254.833,155,118,94,75.283,7.262,13.856
PANISSOS_BIS_a,254.903,155,117,93,75.081,7.612,14.017
PANISSOS_BIS_a,254.973,152,115,93,74.547,7.769,13.108
PANISSOS_BIS_a,255.043,152,115,93,74.547,7.769,13.108
PANISSOS_BIS_a,255.113,153,116,92,74.79,7.339,14.03
PANISSOS_BIS_a,255.184,153,116,92,74.79,7.339,14.03
PANISSOS_BIS_a,255.254,153,116,93,74.793,7.533,13.527
PANISSOS_BIS_a,255.324,151,114,92,74.298,7.811,13.191
PANISSOS_BIS_a,255.394,151,114,91,74.295,7.614,13.698
PANISSOS_BIS_a,255.464,151,113,91,74.091,8.171,13.352
PANISSOS_BIS_a,255.534,151,114,92,74.298,7.811,13.191
PANISSOS_BIS_a,255.604,152,115,92,74.545,7.574,13.612
PANISSOS_BIS_a,255.674,153,116,93,74.793,7.533,13.527
PANISSOS_BIS_a,255.744,153,116,92,74.79,7.339,14.03
